age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
31,0,17329,11,15,2,0,0,4,1,0,0,34,39
48,0,16199,9,4,2,0,0,4,1,4,0,34,39
15,4,7264,9,4,2,12,0,2,1,0,0,56,39
11,6,489,5,10,4,8,2,4,0,0,0,95,26
42,7,565,11,15,4,1,3,4,1,0,0,34,39
14,4,16378,15,1,2,8,0,1,1,0,10,50,0
13,6,14369,5,10,2,5,0,4,1,0,0,34,26
15,6,10116,11,15,4,8,1,4,0,0,0,56,39
13,4,3212,9,4,4,12,1,4,0,0,0,39,39
30,4,4171,11,15,2,4,0,4,1,0,0,34,39
18,4,10651,11,15,5,1,4,4,0,0,0,25,39
12,4,5192,11,15,4,1,1,4,0,0,0,34,39
40,6,13978,15,1,2,4,5,4,0,0,0,56,39
13,7,2973,8,2,4,10,1,4,0,0,0,34,39
33,4,19573,8,2,2,14,0,4,1,0,0,39,39
31,4,22778,4,9,4,9,4,4,0,0,0,28,27
15,4,12694,9,4,2,12,0,3,1,0,0,34,33
27,4,23406,11,15,2,3,0,4,1,0,0,34,39
1,4,4077,11,15,4,1,3,4,0,0,0,34,39
11,0,6955,0,12,0,0,1,4,1,0,0,45,39
42,4,11388,11,15,2,3,0,4,1,0,0,45,39
7,4,16930,11,15,4,1,1,4,0,0,0,23,39
11,6,15532,12,5,4,10,3,4,1,0,0,34,39
24,4,21571,9,4,0,4,1,4,1,0,0,45,39
22,4,9907,15,1,0,6,1,4,1,0,0,34,39
9,1,13669,11,15,2,1,0,3,1,0,0,34,39
20,6,25040,15,1,2,3,0,4,1,0,0,34,39
23,4,1186,9,4,2,12,0,4,1,0,0,45,39
28,4,1277,3,8,4,7,4,1,0,0,0,34,40
10,4,18940,15,1,4,12,4,4,1,0,0,45,39
16,4,7574,7,3,4,7,1,4,0,0,0,36,39
9,4,8959,8,2,2,1,0,4,1,0,72,39,39
4,4,9024,9,4,4,8,2,4,1,0,0,12,39
15,5,11587,9,4,2,3,0,4,1,114,0,45,39
11,2,9553,15,1,2,11,0,4,1,0,0,42,39
19,4,25103,9,4,4,3,1,4,1,0,0,56,39
31,4,8155,9,4,0,10,1,4,1,0,0,23,39
52,6,13390,5,10,2,8,0,4,1,0,0,28,39
6,1,23649,15,1,4,12,1,4,0,0,0,28,39
17,4,6055,12,5,4,10,3,4,0,0,0,23,39
1,0,11785,15,1,4,0,3,4,0,0,0,34,39
17,2,14356,11,15,4,11,1,0,1,0,0,34,39
12,4,17700,0,12,4,3,1,4,1,0,0,34,26
14,2,9857,9,4,2,10,0,4,1,0,0,34,39
24,4,7543,7,3,2,13,0,4,1,0,0,39,39
16,4,12052,11,15,0,8,3,4,0,0,0,34,39
23,4,10701,11,15,2,6,0,4,1,0,0,40,39
26,4,21114,11,15,5,14,1,4,1,0,0,34,39
7,2,1253,0,12,4,3,4,2,1,0,0,61,14
3,0,28510,15,1,4,0,3,4,0,0,0,23,39
18,4,8515,9,4,2,12,0,4,1,0,0,34,39
33,4,1131,11,15,2,12,0,4,1,0,0,45,39
29,4,7066,11,15,2,3,0,4,1,0,0,34,39
4,4,4338,2,14,4,7,3,4,1,0,0,17,39
21,4,26175,14,6,2,10,0,4,1,0,0,34,39
18,4,7291,15,1,2,3,0,4,1,0,0,34,39
36,4,14217,4,9,2,9,5,2,0,0,0,1,14
35,1,26820,15,1,2,4,5,1,0,0,0,34,39
22,4,18706,15,1,2,3,0,2,1,0,0,47,39
20,4,13738,8,2,2,3,0,4,1,85,0,38,39
15,4,11389,11,15,2,5,5,4,0,0,0,34,39
5,4,7384,11,15,4,6,4,4,1,0,46,39,39
20,4,19415,2,14,4,8,3,4,0,0,0,34,39
32,4,2609,12,5,2,10,0,4,1,0,0,37,39
33,4,16204,15,1,2,14,0,4,1,0,0,56,39
6,4,13602,11,15,4,3,4,4,1,0,0,39,28
23,2,15662,14,6,2,4,0,4,1,0,0,45,39
12,7,10068,8,2,4,13,1,4,0,0,18,60,39
8,4,2266,9,4,4,4,1,4,1,0,0,34,39
29,4,23243,15,1,2,4,0,4,1,20,0,45,39
6,4,22554,11,15,2,6,0,4,1,0,0,19,39
1,4,20516,15,1,4,8,3,4,0,0,0,12,39
37,4,7236,11,15,5,1,4,4,0,0,0,31,33
25,6,1302,11,15,2,14,0,4,1,0,0,39,39
15,0,21262,15,1,4,0,4,2,0,0,0,34,39
39,4,12612,11,15,0,4,1,2,1,0,0,34,0
9,6,18477,7,3,4,3,1,4,1,0,0,34,39
16,4,21603,15,1,4,12,1,4,1,0,0,34,39
33,4,16938,9,4,0,4,4,4,1,19,0,34,39
19,4,22446,15,1,3,8,3,4,0,0,0,20,39
4,4,27227,15,1,4,1,3,4,0,36,0,12,39
23,4,21941,15,1,0,7,4,2,0,0,0,34,39
29,4,20296,11,15,2,7,0,4,1,0,0,34,39
20,4,19879,11,15,2,3,0,4,1,0,0,46,39
18,4,2950,8,2,4,1,3,4,0,16,0,34,39
32,4,19998,11,15,0,1,1,4,0,0,0,28,39
34,4,7575,9,4,2,10,0,4,1,0,0,45,39
18,5,5517,11,15,2,4,0,4,1,0,0,56,39
9,0,28139,11,15,4,0,1,4,1,0,0,34,9
16,4,9976,11,15,4,5,1,4,1,0,0,34,39
22,4,24854,11,15,2,7,0,4,1,0,0,34,39
41,1,17553,9,4,6,10,4,0,0,0,0,34,39
30,4,7969,12,5,4,10,1,4,0,0,0,34,9
17,4,12650,7,3,0,12,1,4,1,0,0,45,39
11,4,10124,7,3,2,10,0,4,1,0,0,34,39
13,4,18539,9,4,2,8,5,1,0,0,0,34,30
27,4,2271,12,5,2,4,0,4,1,0,0,31,39
34,6,14450,11,15,2,5,0,4,1,0,32,34,39
22,4,1817,8,2,0,13,1,4,0,0,0,34,39
18,4,26052,15,1,0,12,1,4,0,0,0,28,39
24,4,420,15,1,2,10,0,4,1,0,0,47,39
15,4,10676,9,4,2,4,0,4,1,0,0,39,39
51,0,4217,6,11,2,0,0,4,1,0,0,11,39
35,4,19486,1,13,2,7,0,4,1,0,0,34,39
16,4,3851,11,15,4,7,3,4,0,0,0,34,0
5,4,9253,11,15,4,3,3,4,1,0,0,34,39
16,1,3833,7,3,0,4,4,4,1,0,0,45,39
13,4,4116,8,2,2,6,0,4,1,0,0,48,39
21,4,7086,8,2,2,8,0,4,1,0,0,34,39
16,7,6164,9,4,2,4,0,1,1,0,0,34,30
10,6,16931,11,15,2,8,0,2,1,0,0,56,39
8,4,24216,11,15,4,10,3,4,1,0,0,34,39
37,7,2602,11,15,5,1,4,2,0,78,0,28,39
33,1,19700,11,15,4,1,4,2,0,0,0,3,39
36,4,5729,11,15,4,14,1,4,1,0,0,34,39
27,4,16410,11,15,0,1,1,4,0,0,0,34,39
8,4,10730,9,4,2,12,5,4,0,0,0,39,39
47,0,15482,1,13,6,0,1,4,0,75,0,28,39
33,4,6389,9,4,2,1,0,4,1,0,43,45,0
30,4,16649,14,6,2,10,0,4,1,20,0,45,39
37,4,28465,11,15,2,4,0,4,1,0,0,34,39
56,0,23462,12,5,2,0,5,4,0,0,0,7,39
48,0,27000,15,1,6,0,1,1,0,0,0,55,39
11,7,11620,9,4,4,1,1,3,0,0,0,34,39
14,4,19865,9,4,5,12,3,2,0,0,0,34,39
32,4,1624,9,4,0,4,4,2,0,0,0,34,39
58,4,26573,13,0,4,9,1,1,0,0,0,42,30
60,0,27578,15,1,2,0,0,4,1,0,0,76,39
5,4,11901,15,1,4,1,3,4,0,0,0,23,39
12,4,3349,0,12,0,7,1,2,0,0,0,17,39
14,4,17138,9,4,2,4,0,4,1,0,66,39,39
9,0,1041,11,15,4,0,3,4,0,0,0,34,39
20,4,21421,11,15,2,3,0,4,1,0,0,34,39
21,4,28378,15,1,2,1,0,4,1,0,0,34,39
44,5,2239,9,4,2,12,0,4,1,0,0,45,39
40,4,26660,15,1,2,3,0,4,1,0,0,34,39
1,4,28166,15,1,4,8,3,4,0,0,0,16,39
23,7,1610,10,7,2,4,0,1,1,0,0,34,36
26,7,19906,14,6,2,10,0,2,1,0,0,34,39
17,4,25710,9,4,4,12,1,4,1,0,0,39,39
39,4,4373,1,13,0,12,1,4,1,0,0,45,39
28,4,6827,11,15,0,14,3,4,1,0,0,56,39
2,4,11060,11,15,4,12,3,4,0,0,0,28,39
13,4,11142,9,4,1,12,5,1,0,0,0,56,30
22,5,9732,9,4,3,12,1,4,1,0,0,34,39
26,7,21634,14,6,2,10,0,4,1,0,0,45,39
6,4,7595,11,15,4,6,3,4,1,0,0,34,39
16,4,6002,9,4,2,10,0,4,1,0,0,34,39
43,4,22615,11,15,2,3,0,4,1,0,0,34,39
22,2,12005,11,15,5,11,1,4,1,0,0,34,39
30,2,20608,12,5,2,10,0,4,1,0,42,45,39
13,4,12276,11,15,4,1,4,4,1,0,0,34,39
26,4,6668,8,2,2,3,0,4,1,0,0,45,39
17,4,22924,8,2,2,3,0,4,1,0,0,34,39
23,4,11262,15,1,4,4,1,4,0,0,4,34,39
8,4,4732,15,1,4,7,1,4,1,0,0,36,39
45,5,3623,12,5,2,12,0,4,1,0,0,28,39
12,4,21424,12,5,4,10,1,4,0,0,0,45,39
21,4,7937,0,12,2,3,0,2,1,0,0,39,39
3,0,18888,2,14,4,0,3,2,1,0,0,34,39
13,4,5021,11,15,0,3,1,4,0,0,0,34,39
10,2,6577,11,15,2,14,0,4,1,0,0,56,39
30,5,12455,7,3,6,4,1,4,0,0,0,63,39
13,4,25087,15,1,2,1,3,4,1,0,0,34,39
20,4,22157,1,13,2,3,0,4,1,94,0,34,39
1,4,5219,0,12,4,5,3,4,1,0,0,19,39
15,4,23474,15,1,2,12,0,4,1,0,0,42,39
8,4,3324,9,4,2,10,0,4,1,0,0,34,39
0,4,5991,0,12,4,12,3,4,1,0,0,12,39
25,4,16133,11,15,2,14,0,4,1,0,32,37,39
32,1,22294,8,2,2,1,0,4,1,0,0,86,39
31,4,7751,10,7,2,10,0,4,1,0,0,39,39
8,4,12525,11,15,4,1,3,4,0,0,0,34,39
3,1,25518,15,1,4,1,2,4,0,0,0,34,39
23,6,7369,9,4,2,14,0,4,1,0,0,67,20
39,4,14619,11,15,0,1,1,4,0,0,0,34,39
13,4,5061,11,15,2,12,0,4,1,0,0,36,39
25,4,2340,15,1,4,12,1,4,1,0,0,39,39
24,4,25878,15,1,2,1,5,2,0,0,0,34,39
10,4,22545,7,3,4,8,1,4,1,0,0,23,39
17,4,11392,11,15,0,1,4,4,0,0,0,34,39
21,4,24621,9,4,4,4,1,4,1,0,0,45,39
27,4,20505,11,15,5,7,3,2,1,0,0,34,39
27,4,18058,15,1,2,7,0,4,1,64,0,34,39
23,4,21485,15,1,0,4,1,4,0,0,0,34,39
19,4,3300,11,15,2,7,0,4,1,0,0,34,39
28,4,10485,9,4,2,3,0,4,1,0,0,45,39
20,4,13997,1,13,3,8,2,4,1,0,0,34,8
15,4,14773,11,15,2,3,0,4,1,96,0,42,39
26,4,18284,11,15,5,7,1,4,0,0,0,34,39
45,4,26926,3,8,2,8,0,1,1,0,0,34,30
19,4,27447,8,2,2,4,0,4,1,0,42,45,39
3,4,27815,15,1,4,6,3,4,1,0,0,12,39
16,4,6075,15,1,0,1,4,2,0,0,0,31,39
5,4,13356,7,3,4,4,1,4,1,0,0,50,39
8,0,25216,15,1,2,0,0,4,1,0,0,11,39
11,4,11361,8,2,2,12,0,4,1,0,0,34,39
46,4,24481,11,15,6,8,2,4,0,0,0,34,39
27,4,5617,15,1,5,3,4,4,0,0,0,50,39
17,4,17291,11,15,2,14,0,4,1,0,52,50,39
6,4,4416,12,5,2,10,0,1,1,0,42,45,19
5,4,714,7,3,4,1,3,4,0,0,0,19,39
5,4,4358,11,15,4,12,1,4,1,0,0,34,39
37,2,18591,12,5,4,10,1,4,0,0,0,25,39
27,4,7591,11,15,2,14,0,4,1,0,0,34,39
12,4,22128,11,15,4,8,2,2,0,0,0,47,39
35,5,14740,9,4,2,4,0,4,1,0,43,56,5
47,4,25943,11,15,6,12,1,4,0,117,0,45,10
32,4,3532,15,1,2,1,0,4,1,0,0,34,39
37,5,28307,15,1,2,12,0,4,1,0,0,49,39
58,5,5353,10,7,6,10,1,4,1,48,0,12,39
25,4,5662,7,3,6,13,4,4,0,0,0,16,39
21,4,25187,11,15,2,10,5,4,0,0,0,34,39
30,4,13160,6,11,0,7,4,4,0,0,0,34,5
26,1,14996,11,15,2,1,5,4,0,0,0,34,39
4,0,19704,15,1,4,0,3,4,1,0,0,34,39
12,4,11670,0,12,4,10,1,4,1,0,0,34,39
26,2,13089,11,15,0,14,1,4,1,0,0,34,39
32,4,26118,11,15,0,14,1,4,1,0,0,87,39
50,0,23584,6,11,0,0,1,4,0,32,0,34,39
19,2,25247,10,7,2,10,0,4,1,0,42,45,39
22,4,26204,12,5,4,8,1,4,0,0,0,25,39
26,4,9973,14,6,0,4,1,4,1,0,0,34,39
37,4,18441,12,5,0,12,1,4,0,0,0,34,39
19,4,26628,11,15,0,7,1,4,1,37,0,34,39
30,4,10603,11,15,2,1,0,4,1,0,0,45,39
37,4,9608,9,4,2,3,0,4,1,0,0,39,39
3,4,3481,15,1,4,14,2,4,1,0,0,34,39
0,4,28349,1,13,4,12,1,4,0,0,0,12,39
31,4,6703,11,15,2,7,0,4,1,0,0,34,39
18,4,25456,2,14,4,12,1,2,0,0,0,34,39
6,4,2322,11,15,4,8,4,4,0,0,0,28,39
9,4,1881,11,15,2,3,0,4,1,0,0,34,39
20,6,2240,11,15,2,5,0,4,1,0,0,95,39
33,4,28427,11,15,4,1,1,4,1,0,0,34,39
50,6,22363,11,15,6,8,1,4,0,0,0,23,39
9,4,12870,6,11,2,3,0,4,1,53,0,28,26
1,4,13540,11,15,4,8,1,4,1,0,0,23,39
1,4,7149,0,12,4,12,4,4,0,0,0,17,39
15,4,8488,9,4,4,3,1,4,1,0,0,29,39
35,4,4672,11,15,2,3,0,4,1,0,0,34,39
25,6,420,8,2,2,10,0,4,1,0,0,45,39
18,6,27650,15,1,2,4,0,4,1,79,0,56,39
24,4,8872,11,15,0,6,4,4,0,0,0,34,39
18,4,10097,15,1,0,8,4,2,0,0,0,34,39
10,6,14406,11,15,2,10,0,4,1,0,0,45,39
4,4,24416,6,11,4,8,4,4,1,0,0,28,26
13,6,11087,15,1,4,12,3,4,1,0,0,17,39
35,4,1201,10,7,4,4,1,4,1,0,0,34,39
20,4,25496,11,15,2,3,0,4,1,0,0,45,39
20,4,8462,9,4,2,10,0,4,1,0,0,34,0
15,4,27241,15,1,2,14,0,4,1,0,0,56,39
10,2,18373,9,4,4,10,1,3,0,0,0,39,0
18,4,15622,11,15,2,1,0,4,1,0,0,39,39
10,4,21702,15,1,4,1,1,4,0,0,0,34,39
19,4,24775,11,15,2,3,0,4,1,0,0,34,39
11,4,9471,1,13,4,6,2,4,1,0,0,34,39
15,7,16084,7,3,2,10,0,4,1,0,0,42,39
24,6,9728,12,5,2,12,5,4,0,0,43,28,39
29,4,10447,11,15,0,12,1,4,0,0,0,34,39
11,5,13751,9,4,2,4,0,4,1,94,0,50,39
18,1,23723,11,15,2,3,0,4,1,0,0,34,39
10,7,21326,15,1,4,11,1,4,1,0,0,34,39
20,4,21520,9,4,2,10,0,4,1,0,0,34,39
22,4,4261,7,3,2,3,0,4,1,0,0,56,39
39,4,27164,1,13,2,7,0,4,1,111,0,34,39
33,5,5770,14,6,2,10,0,1,1,114,0,45,30
48,4,17191,11,15,6,12,1,4,0,0,0,16,39
27,6,14734,11,15,2,14,0,4,1,0,0,50,39
14,4,24152,15,1,2,5,0,4,1,0,0,34,26
18,4,5560,11,15,4,6,1,4,1,0,0,34,39
9,2,21113,11,15,4,6,3,0,1,0,0,17,39
28,4,367,11,15,2,1,0,4,1,0,0,34,39
12,0,251,1,13,4,0,3,2,1,0,0,34,39
30,2,18524,12,5,2,4,0,4,1,0,47,35,39
7,4,10692,7,3,4,8,3,4,0,0,0,22,39
7,4,10192,11,15,4,12,3,4,1,0,0,34,39
33,4,26589,9,4,0,12,1,4,1,0,0,39,39
30,4,21742,11,15,2,14,0,4,1,0,0,56,39
4,4,28501,15,1,4,12,1,4,0,0,0,17,39
27,6,8454,14,6,2,10,0,4,1,0,0,56,39
35,4,21503,15,1,2,10,0,4,1,0,0,34,39
26,4,13832,11,15,0,4,4,4,0,0,0,34,39
36,2,13502,5,10,2,14,0,4,1,0,0,31,39
19,1,16494,15,1,2,1,0,4,1,0,0,34,33
15,4,14342,15,1,2,1,0,4,1,0,0,34,26
5,0,20857,11,15,4,0,1,4,0,0,0,39,39
30,6,2348,9,4,2,12,0,4,1,0,0,34,39
14,4,11271,9,4,2,10,0,4,1,0,0,34,39
28,4,19790,12,5,0,10,1,4,1,55,0,45,39
31,4,15423,11,15,6,1,4,4,0,0,0,34,39
18,4,18784,1,13,2,7,0,4,1,0,0,34,39
40,7,10925,10,7,0,10,4,4,0,0,0,45,39
21,0,18322,5,10,0,0,4,2,0,0,0,23,39
20,4,7484,9,4,2,12,0,4,1,122,0,56,39
45,4,26341,3,8,2,6,0,4,1,0,0,34,26
25,4,21727,10,7,0,4,1,4,1,0,0,56,39
61,4,6493,11,15,6,8,1,4,0,0,0,3,39
0,4,27678,1,13,4,8,3,4,1,0,0,1,39
34,4,16894,15,1,2,4,0,4,1,0,0,56,39
15,6,12879,1,13,5,6,4,4,0,0,0,34,27
42,4,7232,11,15,2,3,0,4,1,0,0,39,39
7,4,23115,11,15,4,7,1,4,1,0,0,42,39
6,7,22125,9,4,2,10,0,4,1,0,0,56,39
31,4,7975,7,3,2,7,0,4,1,0,0,34,39
36,4,1537,9,4,2,4,0,4,1,0,0,39,39
17,4,16264,15,1,0,8,1,4,0,0,0,27,39
28,4,22322,15,1,4,10,1,4,1,0,0,45,0
42,6,4976,0,12,2,5,0,4,1,0,0,34,39
43,4,26635,15,1,4,1,1,4,0,0,0,31,39
18,6,11008,11,15,0,3,1,4,1,0,0,45,39
16,6,23982,11,15,2,12,0,4,1,0,0,56,39
30,4,6570,0,12,2,3,0,4,1,0,0,34,39
17,4,2012,11,15,4,3,3,4,1,0,0,39,39
15,4,9354,11,15,0,3,1,4,1,0,0,34,39
8,4,12421,0,12,4,8,1,4,1,0,0,16,27
35,5,25607,12,5,0,4,1,2,0,0,0,45,39
13,4,12841,11,15,0,3,1,4,0,0,0,34,39
52,4,18065,11,15,2,12,0,4,1,0,0,1,39
14,6,911,14,6,2,10,0,4,1,0,0,56,39
24,4,4811,10,7,2,10,0,4,1,0,0,56,39
31,4,24573,7,3,0,4,4,4,0,0,0,36,39
8,4,8088,11,15,4,1,1,4,1,0,0,45,39
35,4,26197,7,3,4,7,3,1,1,0,0,34,39
5,4,28084,15,1,3,12,3,3,0,0,0,14,6
37,6,2412,11,15,2,4,0,1,1,0,0,45,0
7,4,978,11,15,4,8,2,4,1,0,0,17,39
17,4,23304,8,2,0,1,4,4,0,0,0,34,39
36,2,4083,15,1,2,4,0,4,1,0,0,45,39
24,2,1389,12,5,0,10,4,4,0,0,0,56,39
20,4,4046,1,13,4,8,4,2,0,0,0,34,39
11,4,17928,0,12,2,14,0,4,1,0,0,34,39
16,4,8142,9,4,2,4,0,4,1,0,0,45,39
23,4,4272,11,15,0,1,4,4,0,0,0,34,39
6,4,1253,2,14,4,8,4,2,1,0,0,31,39
53,4,2436,11,15,2,1,5,4,0,0,0,44,39
12,4,16392,7,3,2,3,0,4,1,0,0,39,39
4,4,28365,15,1,4,8,3,4,1,0,0,6,39
55,0,18786,9,4,5,0,1,4,0,121,0,66,39
64,4,22344,15,1,0,1,1,4,0,0,0,12,39
25,4,27943,11,15,2,7,5,4,0,0,0,34,39
16,4,26441,5,10,2,5,0,4,1,0,0,34,26
15,4,27048,1,13,0,12,1,4,1,0,0,37,39
20,4,10758,1,13,2,3,0,4,1,0,0,17,39
13,4,11163,7,3,4,13,3,4,0,0,0,6,39
7,4,1478,11,15,4,4,1,4,0,0,0,34,39
31,6,20001,11,15,2,8,0,4,1,69,0,67,39
61,4,8765,12,5,6,3,4,1,1,0,0,34,35
24,4,25763,11,15,2,8,0,4,1,0,0,34,39
3,4,15058,15,1,4,1,3,4,0,0,0,34,39
10,4,2857,15,1,4,12,1,4,1,0,0,43,39
17,6,21974,11,15,2,4,0,4,1,0,0,56,39
4,4,11540,11,15,4,1,3,4,0,0,0,38,39
19,4,19233,1,13,2,3,0,4,1,0,0,34,39
48,4,5645,11,15,2,4,0,4,1,0,0,34,39
0,4,13411,6,11,4,12,3,4,0,0,0,6,39
28,4,27451,15,1,0,12,1,4,1,0,0,34,39
20,4,11984,15,1,4,6,3,4,1,0,0,34,39
36,4,6320,11,15,6,12,1,4,0,0,0,28,39
15,4,9292,11,15,0,3,3,4,1,0,0,34,39
18,4,10292,11,15,0,10,4,4,0,0,0,34,39
5,4,24561,8,2,2,7,0,4,1,0,0,34,39
21,4,16416,1,13,0,7,1,4,1,0,0,61,39
45,4,8319,5,10,2,8,0,4,1,0,0,34,39
35,4,6637,11,15,2,8,5,4,0,0,0,31,39
51,6,27609,10,7,2,10,0,4,1,0,0,45,2
4,4,26302,11,15,4,12,4,4,0,0,0,34,39
40,4,19341,11,15,2,3,0,4,1,0,0,80,39
25,4,9729,12,5,2,4,0,4,1,0,74,50,39
2,4,7638,1,13,4,14,3,4,1,0,0,12,39
11,0,5077,15,1,0,0,3,4,0,0,0,12,0
1,4,10829,15,1,4,8,3,4,1,0,0,3,39
37,0,8762,15,1,2,0,0,1,1,0,0,56,35
29,4,22716,10,7,4,10,1,4,1,0,0,34,39
3,4,15435,11,15,4,3,2,4,1,0,0,34,8
15,4,23166,3,8,4,5,1,3,1,0,0,45,26
22,5,27605,15,1,2,4,0,4,1,0,0,80,39
43,4,9592,0,12,5,8,1,4,0,0,0,34,39
5,4,20614,2,14,4,11,3,2,1,0,0,28,39
31,4,6081,0,12,4,7,1,4,1,0,0,34,39
32,4,8225,9,4,4,13,4,1,0,0,0,34,19
28,4,25396,15,1,2,1,5,4,0,0,43,12,39
18,4,9662,9,4,4,4,1,4,0,0,0,50,39
15,2,11554,15,1,2,11,0,4,1,0,0,34,39
17,4,5823,0,12,4,8,4,2,0,0,0,12,39
20,2,15868,15,1,4,1,4,2,0,0,0,34,39
13,4,7570,14,6,4,10,1,4,0,0,0,39,39
16,2,2291,9,4,0,11,4,4,0,0,0,56,11
18,4,12591,0,12,2,1,5,4,0,0,0,29,39
28,4,368,11,15,2,10,0,4,1,64,0,34,39
23,4,26612,15,1,4,3,3,2,1,0,0,34,39
18,0,2252,11,15,2,0,0,4,1,0,0,23,39
15,7,16479,12,5,2,10,0,4,1,0,0,45,39
6,4,2472,15,1,4,1,3,4,0,0,0,12,39
29,7,13989,11,15,2,8,0,4,1,0,0,37,39
11,4,10200,9,4,4,10,3,4,0,0,15,34,39
24,4,12805,15,1,0,1,4,2,0,0,0,30,39
35,4,5329,11,15,2,4,0,1,1,122,0,34,24
40,4,2666,11,15,2,1,5,4,0,0,0,39,39
35,4,12397,8,2,2,12,0,4,1,0,0,34,39
11,1,9236,11,15,4,4,4,4,0,0,0,67,33
11,4,25223,9,4,4,8,1,4,1,0,0,45,39
17,4,3412,15,1,2,12,0,4,1,0,0,95,39
45,5,2615,15,1,2,3,0,4,1,0,0,87,39
11,4,21185,14,6,4,10,1,4,1,0,0,77,39
49,7,6462,14,6,2,4,0,2,1,29,0,50,39
37,0,5687,11,15,0,0,1,4,0,86,0,17,39
49,4,21126,11,15,2,8,0,2,1,0,0,33,39
2,4,18401,1,13,4,8,1,4,1,0,0,34,39
25,4,4702,12,5,2,10,0,4,1,0,43,45,39
24,2,28216,8,2,0,1,4,4,0,0,0,38,39
14,4,4131,11,15,2,7,0,4,1,0,0,34,39
12,7,17453,9,4,2,10,0,4,1,0,0,45,39
15,4,1502,8,2,0,4,1,4,0,0,0,45,39
1,4,24131,1,13,4,10,3,4,1,0,0,12,39
7,4,19801,11,15,4,6,3,4,1,0,0,23,39
4,4,9640,11,15,2,1,0,4,1,0,0,34,39
27,4,17434,6,11,4,8,4,2,0,0,0,34,39
19,4,12053,7,3,2,10,0,4,1,0,0,34,39
9,4,10235,9,4,4,8,1,4,1,0,0,23,39
14,5,12054,9,4,2,4,0,4,1,0,0,45,39
16,4,3517,11,15,2,11,0,4,1,53,0,7,39
35,4,5973,15,1,0,13,1,4,0,0,0,29,39
19,7,28171,12,5,4,10,3,4,0,0,0,34,39
42,4,4142,11,15,2,3,0,4,1,0,0,36,39
10,7,25529,9,4,2,11,5,2,0,0,0,42,39
13,4,19361,11,15,0,8,4,4,0,0,0,25,39
14,5,2012,10,7,4,10,3,4,1,0,0,34,39
13,4,4213,8,2,4,1,1,4,0,0,0,34,39
52,4,300,11,15,6,1,1,4,0,0,0,16,39
22,4,9611,14,6,2,4,0,4,1,0,0,50,39
40,5,2166,12,5,2,12,0,4,1,20,0,61,39
18,4,5560,9,4,2,4,0,4,1,0,47,45,39
24,4,6514,1,13,0,4,4,4,0,0,0,29,39
11,4,10343,11,15,0,8,1,4,0,0,33,47,39
30,7,2283,10,7,2,10,0,4,1,20,0,45,39
29,4,7088,11,15,2,14,0,4,1,0,0,39,39
35,2,5641,11,15,6,1,4,4,0,0,0,20,39
19,6,18135,14,6,2,10,0,2,1,20,0,71,39
16,4,11885,12,5,2,10,0,4,1,0,0,45,39
34,4,27137,1,13,4,8,2,1,1,0,0,28,39
5,4,15745,11,15,4,8,4,4,0,0,0,28,39
2,4,14661,11,15,4,5,3,4,1,0,0,12,39
29,0,1126,12,5,2,0,0,4,1,0,47,12,39
9,4,10568,9,4,4,8,3,4,1,0,0,34,39
43,0,1394,15,1,2,0,0,4,1,0,0,28,39
36,4,19488,9,4,2,12,0,4,1,0,0,45,39
19,4,25913,0,12,4,14,1,2,0,0,0,34,39
10,4,16035,8,2,2,12,0,4,1,0,0,34,39
19,6,21553,11,15,4,14,3,4,1,0,0,34,39
46,4,27392,15,1,2,12,0,4,1,94,0,6,39
22,5,6998,7,3,2,4,0,4,1,0,0,45,39
9,4,4147,15,1,0,12,1,4,1,0,0,39,39
6,4,978,11,15,4,6,2,4,1,0,0,56,39
0,4,9178,0,12,4,8,3,4,0,0,0,17,39
40,5,4730,9,4,2,10,0,4,1,0,0,39,39
33,4,15438,9,4,2,12,0,4,1,122,0,56,0
15,4,18606,15,1,4,4,1,4,1,0,0,56,39
34,4,17328,9,4,2,11,0,4,1,0,43,45,39
27,4,9882,9,4,2,14,0,4,1,0,0,50,39
5,4,9460,11,15,3,8,3,4,0,0,0,22,39
30,2,27931,15,1,0,1,1,4,0,0,0,26,39
45,0,4065,5,10,2,0,0,4,1,0,0,34,21
29,4,21165,11,15,4,6,3,4,1,0,0,8,39
8,4,28296,9,4,4,10,1,4,1,0,0,34,0
33,5,2584,9,4,2,10,0,4,1,0,0,39,22
17,5,15754,9,4,4,4,1,4,1,0,0,45,39
10,4,16125,11,15,4,8,3,2,0,0,0,34,39
9,4,2464,11,15,4,3,2,4,1,0,0,34,39
10,4,18940,7,3,4,3,4,4,1,0,0,34,39
5,4,21590,0,12,4,8,4,2,0,0,0,34,39
31,6,4052,15,1,0,3,1,4,1,0,0,34,39
41,4,20475,11,15,2,3,0,4,1,0,0,34,39
9,4,112,11,15,0,4,1,4,0,0,0,35,39
3,4,16833,15,1,4,12,1,4,0,0,0,28,39
31,2,24904,11,15,2,4,0,2,1,111,0,31,39
28,4,15061,4,9,2,7,0,4,1,0,0,34,26
2,4,2271,11,15,4,8,1,4,0,0,0,23,39
9,1,23244,15,1,0,1,3,4,1,0,0,16,39
17,4,7177,7,3,4,1,1,4,0,0,0,28,39
17,4,3789,11,15,0,4,1,4,0,0,0,34,39
